5 0.000282365264100858
15 0.00032036322095759
25 0.000291210285742478
35 0.000602318306368498
45 0.00110464685668241
55 0.00166165295094874
65 0.00199535353133745
75 0.000945423574395458
85 0.000848567122544477
95 0.000555613014884519
105 0.000552064416394769
115 0.000452393202031594
125 0.000373404756069485
135 0.00104208420707378
145 0.000431304960742357
155 0.00098739956378035
165 0.000670468174729165
175 0.00069676174200823
185 0.000848875925574775
195 0.00078292533575916
205 0.000413224910322656
215 0.000595590020973948
225 0.000616507786239002
235 0.00065475640408682
245 0.000589260577608351
255 0.000711306129525938
265 0.000365414702819172
275 0.00040311631477121
285 0.000514475562211547
295 0.000499178049679808
305 0.000389520761533022
315 0.000160297915294437
325 0.000411472182489954
335 0.000110137037952605
345 0.000169400168966675
355 7.95718852685968e-05
365 4.802359223683e-05
375 0.000260626076097721
385 6.07558444128046e-05
395 8.51435840893803e-09
405 8.27663496207518e-05
415 0
425 5.64667229888918e-05
435 3.02586318864335e-05
445 0
455 0
465 5.8390905844219e-05
475 0
485 5.64667229888918e-05
495 0
505 0
515 0
525 0
535 0
545 0
555 0
565 0
575 0
585 0
595 0
605 0
615 0
625 0
635 0
645 0
655 0
665 0
675 0
685 0
695 0
705 0
715 0
725 0
735 0
745 0
755 0
765 0
775 0
785 0
795 0
805 0
815 0
825 0
835 0
845 0
855 0
865 0
875 0
885 0
895 0
905 0
915 0
925 0
935 0
945 0
955 0
965 0
975 0
985 0
995 0
